Year of Year Date,Adjusted for Inflation Notes,Adjusted for Inflation Title,Format,Metric,Year,Change vs. Prior Year Designation,Change vs. Prior Year,Format Value # (Billion),Format Value # (Million),Max Date,Min Date,Total Value # (Billion),Total Value # (Million),Year change text,Adjusted for Inflation Flag,Total Value For Year,Year Date,% Difference in Value (Actual),% of Total Value (Actual),Value (Actual),Value (For Charting),Year (copy)
1995,,,Music Video (Physical),Value,1995,,,,$220.3M,1995,1995,$12.3B,,,,$12320.3B,1995,,1.788105809%,220.3,220.3,1995
1994,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1993,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1992,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1991,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1990,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1989,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1988,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1987,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1986,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1985,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1984,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1983,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1982,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1981,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1980,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1979,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1978,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1977,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1976,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1975,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1974,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
1973,,,Music Video (Physical),Value,1995,,,,,1995,1995,,,,,,,,,,,
2020,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2019,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2018,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2017,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2016,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2015,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2014,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2013,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2012,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2011,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2010,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2009,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2008,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2007,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2006,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2005,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2004,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2003,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2002,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2001,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2000,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1999,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1998,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1997,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1996,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1995,,,Music Video (Physical),Value,1994,a decrease of,-100.0%,,,1994,1994,,,(a decrease of of -100.0% vs. the prior year),,,,-100%,,,,
1994,,,Music Video (Physical),Value,1994,,,,$231.1M,1994,1994,$12.1B,,,,$12068.0B,1994,,1.914981770%,231.1,231.1,1994
1993,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1992,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1991,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1990,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1989,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1988,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1987,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1986,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1985,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1984,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1983,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1982,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1981,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1980,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1979,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1978,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1977,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1976,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1975,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1974,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
1973,,,Music Video (Physical),Value,1994,,,,,1994,1994,,,,,,,,,,,
2020,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2019,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2018,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2017,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2016,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2015,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2014,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2013,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2012,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2011,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2010,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2009,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2008,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2007,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2006,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2005,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2004,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2003,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2002,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2001,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
2000,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1999,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1998,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1997,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1996,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1995,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1994,,,Music Video (Physical),Value,1993,a decrease of,-100.0%,,,1993,1993,,,(a decrease of of -100.0% vs. the prior year),,,,-100%,,,,
1993,,,Music Video (Physical),Value,1993,,,,$213.3M,1993,1993,$10.0B,,,,$10046.6B,1993,,2.123106325%,213.3,213.3,1993
1992,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1991,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1990,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1989,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1988,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1987,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1986,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1985,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1984,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1983,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1982,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1981,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1980,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1979,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1978,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1977,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1976,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
1975,,,Music Video (Physical),Value,1993,,,,,1993,1993,,,,,,,,,,,
